,date,text,user
2666,2018-05-26 08:00:00+00:00,yesterday i visited the border between northern ireland and the republic the tories reckless approach to brexit risks dividing communities labour will negotiate a new customs union to prevent a hard border to secure peace and prosperity ,jeremycorbyn
2704,2018-05-16 13:19:59+00:00,the government is in complete disarray on brexit and its reckless approach is putting jobs at risk if cant negotiate a good deal she should step aside so that labour can ,jeremycorbyn
2828,2018-04-16 14:14:31+00:00,this morning i met nana akufo addo president of ghana ahead of commonwealth heads of government meetings we discussed the rights of commonwealth citizens in the uk trade after brexit reform of the commonwealth and un the role of the african union and us forces in africa ,jeremycorbyn
2959,2018-02-28 13:42:39+00:00,the government is so divided the prime minister is incapable of delivering a coherent and decisive plan for brexit ,jeremycorbyn
2960,2018-02-27 16:17:08+00:00,great to meet zoran zaev prime minister of macedonia in my office yesterday we discussed brexit security and social justice ,jeremycorbyn
2961,2018-02-26 17:05:08+00:00,labour is the party of the new common sense on the economy on public services and on brexit ,jeremycorbyn
2976,2018-02-21 13:58:11+00:00,the tories speeches on their negotiating position for brexit have been filled with waffle and empty rhetoric ,jeremycorbyn
3149,2017-12-18 18:23:53+00:00,the want to use brexit to rip up rights at work and make britain a tax haven for the super rich ,jeremycorbyn
3175,2017-12-11 17:59:03+00:00,today in parliament the prime minister failed to explain exactly what she has agreed in phase one of the brexit negotiations ,jeremycorbyn
3185,2017-12-08 16:09:01+00:00,following last years eu referendum britain is at a crossroads where we have to rethink our role in the world labour rejects those who want to use brexit to turn britain in on itself and exacerbate our current economic system s insecurities and inequalities ,jeremycorbyn
3193,2017-12-06 13:55:24+00:00,brexit talks in chaos pay falling and more people in poverty wouldnt it be better if the just got out of the way ,jeremycorbyn
3199,2017-12-04 19:43:15+00:00,the reason for today s failure in the brexit talks is the grubby deal the tories did with the dup after the election each passing day provides further evidence that s government is completely ill equipped to negotiate a successful deal for our country ,jeremycorbyn
3239,2017-11-22 13:16:19+00:00,tories say one thing on brexit then do the opposite they have no plan no strategy and no energy to achieve a good deal for britain ,jeremycorbyn
3317,2017-11-06 14:23:31+00:00,its labour that has common ground with businesses on putting needs of the economy front centre stage in our brexit negotiations ,jeremycorbyn
3318,2017-11-06 14:11:44+00:00,businesses and labour have common ground on the need for brexit transitional arrangements to be agreed immediately ,jeremycorbyn
3319,2017-11-06 14:00:15+00:00,businesses see the tories stuck in chaos and confusion over brexit the situation is more uncertain and more precarious than ever ,jeremycorbyn
3320,2017-11-06 13:49:21+00:00,labour offers common ground with businesses on brexit investment training and an industrial strategy ,jeremycorbyn
3370,2017-10-23 16:29:00+00:00,only labour will deliver a brexit that puts jobs and our economy first ,jeremycorbyn
3376,2017-10-20 11:43:52+00:00,it is imperative we get the brexit negotiations back on track to end the uncertainty to industries jobs and peoples lives ,jeremycorbyn
3378,2017-10-19 17:07:53+00:00,i was in brussels today meeting and promoting a jobs first brexit that protects trade and living standards ,jeremycorbyn
3381,2017-10-19 15:20:20+00:00,im in brussels today to meet european leaders to promote the interests of the british people in the brexit negotiations ,jeremycorbyn
3401,2017-10-14 11:05:10+00:00,the tories chaotic version of brexit would turn our country into a deregulated tax haven labour will put jobs our economy first ,jeremycorbyn
