,date,text,user
1533,2019-01-09 22:20:16+00:00, have led the fight for a peoples vote im delighted that mps from all parties are now working together to try to ensure the public have the final say on the brexit deal tell your mp you want them to vote down mays deal amp back a peoples vote ,joswinson
1534,2019-01-09 21:45:09+00:00,i despair at those tory labour brexiteers who assume they can find a better brexit deal theyre in a fantasy land but there are no magic beans to put food on the table no pots of gold at the end of the rainbow even my year old son knows that unicorns arent real  ,joswinson
1535,2019-01-09 21:33:53+00:00,unusually i agree with dominic raab mays deal is worse than staying in the eu and i agree with the pm and the eu when they say this is the best brexit on offer  ,joswinson
1536,2019-01-09 21:30:56+00:00,there is no brexit that works for the whole of the uk there is no brexit that keeps our economy strong and jobs safe there is no brexit that gives us first class public services we need a way out of this mess we need a  ,joswinson
1537,2019-01-08 19:27:59+00:00,hoc votes against no deal brexit in the latest government defeat we need a to get out of this mess ,joswinson
1542,2018-10-07 11:48:10+00:00,and of course im working with snp mps on opposing brexit but it is frustrating that their priority is indy and i also want to prevent us adding an additional national calamity to the brexit mess ,joswinson
1544,2018-10-07 11:20:43+00:00,instead of unconditionally backing a peoples vote on the brexit deal the snp are still manoeuvering to turn brexit into the break up of the uk ,joswinson
1549,2018-10-04 15:34:21+00:00,brilliant stuff on sunday there will be a march from pm at the people s palace on glasgow green all and legged friends are welcome to come along to demand a on the brexit deal ,joswinson
1612,2018-09-26 11:40:25+00:00,yesterday so many labour members showed their strong support for a public vote on the brexit deal as jeremy corbyn addresses his conference my message to him is clear help us stop brexit ,joswinson
1632,2018-09-18 15:41:42+00:00, brexit is not inevitable it can and must be stopped if you demand a better future this is your chance our movement is your movement join it vince cable ,joswinson
1639,2018-09-17 10:10:43+00:00,labours position on brexit is indistinguishable from the tories says at ,joswinson
1701,2018-09-10 17:24:25+00:00,its days until brexit with the government making a mess of the negotiations they want parliament to sign off whatever rubbish fudge they come back with with no detail of future trade deals it would be a dangerous step into the unknown ,joswinson
1722,2018-09-07 10:04:12+00:00,exciting reforms set out by to open up liberal democrats so many people are dismayed by politics right now with brexit chaos and tories amp labour veering off to extremes can be the rallying point to defend liberal values join us ,joswinson
1727,2018-09-05 11:28:09+00:00,well done at cleverly pointing out that theresa may reserves the right to change her own mind on issues like heathrow but wants to deny the public a final say on the brexit deal now we have new information about what it would mean ,joswinson
1733,2018-08-30 10:33:02+00:00,compelling video the young people of northern ireland the children of the peace process are arguably the group whose futures are most at risk from brexit we should listen to their voices ,joswinson
1745,2018-08-23 19:20:00+00:00,good thread dissecting govts no deal brexit papers big extra costs for business and for consumers availability of medicines requires complex preparation for which days seems an optimistic timeframe to say the least more reasons to have a ,joswinson
1917,2018-06-23 14:31:52+00:00,better still go and see your mp most mps run advice surgeries at the weekend go and tell them in person what worries you about brexit  ,joswinson
1918,2018-06-23 14:29:51+00:00,find out who your mp is by entering your postcode here and send them an email with your views on brexit  ,joswinson
1919,2018-06-23 14:25:10+00:00,join the the tories are making a mess of brexit and the labour leadership is going right along with them we are the only party fighting for the uk to stay in the eu  ,joswinson
1920,2018-06-23 14:23:19+00:00,but dont worry if like me you cant be there for today there are lots of things you can do to help stop brexit here are a few ideas for you  ,joswinson
1921,2018-06-23 14:20:48+00:00,a huge thank you to everyone who has travelled from all around the uk to be there youre sending a strong message to the pm that after all the broken promises we must have a final say on the brexit deal with the option to remain in the eu ,joswinson
1944,2018-06-20 17:45:48+00:00,and to everyone saying nice things about me coming in to vote on brexit while months pregnant ive done what i could this week can you do yours by joining the peoples march on saturday to fight for a peoples vote and an  ,joswinson
1946,2018-06-20 17:27:24+00:00,my thanks to mps from across different parties in the house of commons for their goodwill and best wishes as i voted at weeks pregnant in todays close division on giving parliament a meaningful vote on brexit govt maj votes sadly my side lost however  ,joswinson
1968,2018-06-15 16:58:01+00:00,happy to respond in more detail on email jo swinson mp uk but i strongly believe brexit is the wrong path for this country so voted accordingly appreciate some constituents will disagree ,joswinson
1978,2018-06-13 20:57:58+00:00,competition for most amusing tweets today snp outrage about mps abstaining yesterday on flawed clause as snp hoc leader absents himself from all of todays key brexit votes in a silly stunt guy mansplaining pregnancy to me its a joy amp sleep is for wimps ,joswinson
1979,2018-06-13 19:35:44+00:00,once tonights brexit votes are finished prob in about an hour yes i will ,joswinson
1987,2018-06-13 07:35:33+00:00,some of us care about the whole of uk you suggesting scottish mps also shouldnt be fussed about impact of brexit on ni border issues ,joswinson
1988,2018-06-13 07:33:21+00:00,er so you think i also shouldnt be bothered about the impact of brexit on northern ireland because i dont represent a ni constituency ,joswinson
2003,2018-06-12 07:48:24+00:00,such reassuring and wise words and timely as baby due any day now though hopefully after this weeks key brexit votes fingers and legs crossed ,joswinson
2017,2018-06-08 16:50:18+00:00,looks like a fascinating event next week in glasgow about the future for science and impact of brexit ,joswinson
2090,2018-05-24 17:09:22+00:00,or more accurately this logic was first applied to indyref in the run up to and then to brexit campaign didnt make sense then doesnt make sense now ,joswinson
2091,2018-05-24 15:46:10+00:00,absolutely agree with key brexit votes looming and just over weeks until im due id like hoc to deliver this change asap babies in the voting lobby are one thing contractions would be quite another ,joswinson
2093,2018-05-24 15:22:28+00:00,disappointed that trump has pulled out of north korea summit first the iran nuclear deal now this impossible to trust us foreign policy to be rational anymore govt must recognise this erratic behaviour be realistic about chances of getting a good us trade deal post brexit ,joswinson
2136,2018-05-08 16:46:06+00:00,happy to look into the specific campaign further and get back to you if you email me jo swinson mp uk doing lots of cross party work on brexit with stephen gethins and others,joswinson
2189,2018-04-24 17:33:44+00:00,i too would really worry if labour got into power especially given their current pro brexit direction but im not praising her political views im recognising her significance not least as the first black woman mp ,joswinson
2248,2018-04-15 07:42:33+00:00,support is growing for a on the brexit deal if you agree this issue is so important that the deal should be signed off by the people not just politicians add your name here ,joswinson
2351,2018-03-29 05:44:30+00:00,shortly discussing brexit on good to be in training for the experience of being awake at am ,joswinson
2431,2018-03-12 22:17:42+00:00,its one thing to have heard some brexit voters say those things quite another to ascribe those motives to of them ,joswinson
2434,2018-03-12 16:51:58+00:00,can you be specific please what particular line in vinces speech regarding brexit voters do you think is shameful ,joswinson
2486,2018-03-07 12:28:28+00:00,uk should stand up to saudi prince on shameful actions of saudi forces causing humanitarian catastrophe in yemen trade must not trump human rights instead govt will try to woo saudi a worrying predictor of whats ahead in a brexit world ,joswinson
2502,2018-03-05 22:43:17+00:00,im sure you do genuinely believe indy is the best option while i genuinely passionately reject it for all the reasons of plus i think itd be additional chaos layered on top of brexit chaos we can agree to disagree on that but at least agree on ,joswinson
2504,2018-03-05 22:39:14+00:00,im working closely with stephen gethins on brexit shared a stage with the fabulous hannah bardell at the march women yesterday agreed lots with kirsty blackman on a panel today often give credit to nicola sturgeon for her feminist record ,joswinson
2611,2018-02-24 08:35:15+00:00,was gove not just saying that the eu might prevent us from ditching plastic straws can the brexiteers make their minds up on which ridiculous attack they want to try ,joswinson
2689,2018-02-11 20:44:56+00:00,delighted you are there is a lot of work going on cross party personally i cant see any way to stop brexit without a vote on the deal its crucial ,joswinson
2761,2018-02-02 08:20:29+00:00,dont worry about me i knew in advance doing qt in a place that voted leave that my brexit answers might not get the warmest welcome in the studio audience ,joswinson
2828,2018-01-29 01:27:53+00:00,growing support for the people to have the final say on the brexit deal sign the petition if you agree ,joswinson
2894,2018-01-20 19:30:39+00:00,i spend lots of my time campaigning against brexit including working closely and constructively with stephen gethins on this ,joswinson
2927,2018-01-17 23:11:58+00:00,fancy working in westminster to stop brexit protect liberal values im looking for someone bright politically astute who makes things happen to join my team ,joswinson
2993,2018-01-09 08:25:48+00:00,boris johnson cant be bothered to read his brief about uk citizens wrongly imprisoned abroad keeps his job david davis misled mps over existence of brexit impact analysis keeps his job justine greening sacked double standards reshuffle ,joswinson
3088,2017-12-20 20:25:59+00:00,bottom line even from my hour perusing the governments collation of brexit views across sectors it was blindingly obvious what a far reaching ridiculous folly this whole brexit debacle is ends ,joswinson
3093,2017-12-20 20:09:15+00:00,this is how the contents are described for example the agriculture one had pages of background facts and pages of sector views most worryingly no analysis at all of what the impact of brexit could be ,joswinson
3097,2017-12-20 19:45:41+00:00,of these sectors the papers show that in of them industry has concerns about skills gaps attracting talent and labour mobility post brexit ,joswinson
3098,2017-12-20 19:42:00+00:00,today i viewed the sectoral analysis in the brexit reading room i was handed two hefty lever arch files during my slot i managed to look at of the separate papers ,joswinson
3103,2017-12-18 17:43:21+00:00,this looks like a shabby deal govt complicit in covering up source of dups huge brexit donation against transparency laws required for political funding in rest of uk ,joswinson
3118,2017-12-13 22:49:43+00:00,brexit as arcade game brilliant engaging analysis of tonights vote by ,joswinson
3123,2017-12-13 18:47:27+00:00,kudos to those who will defy their whip tonight to put country before party lots of strong speeches in todays debate hoping cross party working tonight will defeat the govt on plans to bypass parliament in brexit process ,joswinson
3149,2017-12-10 10:15:04+00:00,the government must not mark its own homework on brexit negotiations parliament must have a meaningful vote and ultimately the people should have the final say ,joswinson
3160,2017-12-06 22:45:40+00:00,devastatingly spot on analysis by on govt approach to brexit ,joswinson
3164,2017-12-06 12:31:35+00:00,simply astonishing that davis can effectively admit having lied to parliament previously about brexit reports with no contrition or consequences ,joswinson
3206,2017-11-24 11:12:58+00:00,post brexit food safety fears not only chlorinated chicken excess antibiotic use too ,joswinson
3218,2017-11-22 14:13:19+00:00,spot on from there is no pot of gold under the brexit rainbow though thunderstorm perhaps a better brexit metaphor ,joswinson
3222,2017-11-22 12:43:04+00:00,right twitter photo of a red bus with cost of brexit preparations bn and rising ,joswinson
3274,2017-11-10 07:58:42+00:00,we still have the choice article can be reversed brexit is not inevitable ,joswinson
3406,2017-10-10 21:53:49+00:00,even the prime minister isn t convinced by the government s approach to brexit ,joswinson
3460,2017-09-21 08:14:55+00:00,govt trying to hoard new powers via brexit which im strongly opposing can give more detailed answers too if you dm your address email,joswinson
3508,2017-09-11 23:33:44+00:00,did so thanks from one of my favourite columnists on brexit matters ,joswinson
3563,2017-09-03 09:57:42+00:00,ten own goals from the uks brexit position papers,joswinson
3621,2017-07-30 09:30:02+00:00,love it a blue peter approach to making your own brexit mascot ,joswinson
3623,2017-07-30 09:25:41+00:00, chlorinated chicken may as well be the national bird of brexit great blog from in ,joswinson
3703,2017-07-24 19:48:30+00:00,in a whole white paper of detail on indy was rejected we still dont know brexit detail people should have final say on the deal,joswinson
3715,2017-07-23 18:26:53+00:00,sadly for millions of people brexit is being used by snp scotgreens to cast doubt on them getting to stay in uk,joswinson
3761,2017-07-16 12:02:47+00:00,perfectly possible indeed essential to care about both we cant park gender equality until weve sorted brexit mess nor vice versa ,joswinson
3803,2017-07-07 06:29:28+00:00,tories labour ignoring interests of british businesses jobs with their brexit cheerleading only talking sense for our economy,joswinson
3836,2017-07-06 10:02:52+00:00,refusing to engage in brexit debate is like only voting st pref in stv election if you dont get preferred outcome no say on final result,joswinson
3837,2017-07-06 09:58:40+00:00,then i look forward to the snp backing a referendum on whether the uk should accept the brexit deal or stay in eu,joswinson
3859,2017-07-04 23:10:34+00:00,agree though not mutually exclusive with using our influence in hoc to put cross party pressure on the govt to change its brexit positions,joswinson
3871,2017-07-01 13:33:39+00:00,im not defeated its just my political judgment is given con lab back brexit have mps that it is more likely to happen than not ,joswinson
3873,2017-07-01 13:30:09+00:00,the strength of feeling on culture economics history and family ties is such that ge in scotland was all about indy not brexit ,joswinson
3874,2017-07-01 13:28:48+00:00,i understand your sentiment but take how you feel about brexit and multiply by thats how many scots like me feel about indy ,joswinson
3878,2017-07-01 12:35:48+00:00,thoughtful and wise post from on brexit here ,joswinson
3884,2017-06-30 20:18:27+00:00,maybe this is heresy but i also think its bigger than brexit distress i felt on was re what kind of country we are as well as re eu,joswinson
3885,2017-06-30 20:11:29+00:00, yet this misinterpreted by some as wanting soft brexit just shouting no brexit unlikely to work need to chg voters minds takes time ,joswinson
3886,2017-06-30 20:08:44+00:00, into less damaging brexit while maintaining our opposition to it calling for voters to have final say on deal ,joswinson
3891,2017-06-30 19:50:27+00:00,and given the numbers chance to force govt in better direction i think we should while maintaining overall opposition to brexit ,joswinson
3892,2017-06-30 19:49:31+00:00,we are united against brexit in daily hoc votes we also have chance to pressure govt on their choices on how they are negotiating brexit ,joswinson
3899,2017-06-30 16:19:28+00:00,im crystal clear on fighting brexit like of ld mps i was newly elected wks ago with no office staff setting up from scratch ,joswinson
3904,2017-06-30 11:22:58+00:00,sorry youve left brexit is not ok there is no better deal than remaining in eu we still need to push scrutinise govt at every step ,joswinson
3905,2017-06-30 11:17:47+00:00,thank you for joining im genuinely confused do you think in hoc we shouldnt scrutinise brexit negotiations push for better outcomes ,joswinson
3906,2017-06-30 11:12:50+00:00,fom not sure of the acronym i dont want brexit at all but if we do leave eu id rather be in single market ,joswinson
3909,2017-06-30 10:17:49+00:00,i want to stop brexit will work to that end but as it may well happen id simultaneously like to make it as least damaging as possible ,joswinson
3923,2017-06-29 13:55:04+00:00,from my re maiden speech i want scotland in the uk and the uk in the eu but in case brexit happens damage limitation also important ,joswinson
3930,2017-06-28 08:08:46+00:00,i was there for all but mins of the queens speech debate on europe brexit,joswinson
3943,2017-06-25 12:49:46+00:00,there was a whole white paper of detail before indyref theres still little detail on brexit once we have that people should decide,joswinson
4087,2017-06-07 19:30:11+00:00,gayle i agtee no indyref but disagree re brexit our costed manifesto increases corp tax capgains tax p income tax for nhs education,joswinson
4190,2017-05-18 19:24:23+00:00, the brexit plan theresa may is putting together appeases paul nuttall nigel farage but will damage your childrens future ,joswinson
4191,2017-05-18 19:13:47+00:00,the snp hardly campaigned against brexit they spent k less than they did on just one parliamentary by election ,joswinson
4195,2017-05-18 17:58:03+00:00,no people had detail of indy white paper when they voted in  we still dont have detail of brexit deal so no one has voted on it ,joswinson
4204,2017-05-17 22:15:22+00:00,errr no one has even seen the brexit deal let alone voted on it ,joswinson
4205,2017-05-17 21:50:25+00:00,will they agree that the people should have the final say on the brexit deal ,joswinson
4266,2017-05-07 08:03:17+00:00,lib dem manifesto on full range of issues to be published soon obv damaging effects of brexit potential indyref will affect young people,joswinson
4514,2017-04-06 12:54:36+00:00,though tweeting about feminism opposition to scottish independence and brexit seems to bring on the trolls again ,joswinson
4693,2017-02-02 13:02:21+00:00,rather terrifying analysis history tells us what will happen next with brexit and trump via ,joswinson
4705,2017-01-27 18:26:12+00:00, unelected judges defy will of the people on brexit sad so many gems in this piece ,joswinson
4910,2016-11-24 18:00:58+00:00, jun despair at brexit nov shock at trump now time to fight back i just donated to join ,joswinson
5007,2016-11-10 10:07:08+00:00, is it more important that children are considerate or well mannered great analysis of brexit trump mindsets ,joswinson
5093,2016-10-13 18:48:26+00:00,great agm warned of brexit impact on mat services in midwives at one london nhs trust are from rest of eu,joswinson
5128,2016-09-30 16:56:21+00:00,brexit business a divided society,joswinson
5281,2016-08-15 07:49:05+00:00,sharp drop in private sector hiring intention post brexit finds but need to invest more to plug skills gap ,joswinson
5490,2016-07-11 19:26:00+00:00,corporate responsibility even more important in these uncertain post brexit times ,joswinson
5522,2016-07-05 11:03:39+00:00,is voting enough post brexit musings and launch of ,joswinson
6041,2016-04-08 07:41:50+00:00,searching for brexit facts the govt leaflet is generally true and fair ,joswinson
