,date,text,user
1841,2018-11-30 18:11:00+00:00,theresa mays own treasury is saying that the tory brexit deal is going to cost our economy billions don t let her bury the bad news share this ,UKLabour
1846,2018-11-28 12:07:58+00:00,we respect the referendum result but we don t respect the tories botched brexit negotiations you didn t vote for a bad brexit deal so neither will we ,UKLabour
1850,2018-11-25 18:22:05+00:00,one of theresa mays top cabinet ministers just admitted that the uk will be worse off with her botched brexit deal take a look ,UKLabour
1852,2018-11-25 15:02:00+00:00,if theresa may wants to get a brexit deal through parliament she needs to ditch her bad deal and come back with the deal that labour has proposed ,UKLabour
1853,2018-11-25 12:03:00+00:00,whichever way you voted you didnt vote for theresa mays bad brexit deal so neither will we here are reasons why ,UKLabour
1861,2018-11-21 12:08:35+00:00,other than the prime minister losing part of her front bench and more of the public s trust a week on and nothing has changed the tories botched brexit negotiations are leading britain towards a bad deal and we won t vote for it ,UKLabour
1867,2018-11-19 16:57:56+00:00, labour has set out an alternative plan for a sensible jobs first brexit deal that could win support in parliament and help bring our country together here are our priorities ,UKLabour
1868,2018-11-19 16:50:08+00:00, at says that after the events of the past week many people and many businesses will be confused and anxious theresa may has negotiated a worst of all worlds brexit deal which is bad for britain ,UKLabour
1871,2018-11-18 17:35:00+00:00,if theresa may s brexit deal is in the national interest why does it pose a threat to national security ,UKLabour
1872,2018-11-18 12:04:00+00:00,if theresa may s brexit deal is in the national interest why is it so uncertain on immigration ,UKLabour
1873,2018-11-18 09:30:00+00:00,if theresa may s brexit deal is in the national interest why is it so bad for british businesses ,UKLabour
1874,2018-11-18 09:04:00+00:00,no matter how much theresa may tries to defend it her brexit deal is bad for britain heres why ,UKLabour
1876,2018-11-17 19:03:00+00:00,if theresa may s brexit deal is in the national interest why does it risk driving the uk countries apart ,UKLabour
1879,2018-11-17 12:02:00+00:00,on thursday theresa may claimed her brexit deal was in the national interest heres why thats not true ,UKLabour
1880,2018-11-17 08:57:00+00:00,if theresa may s brexit deal is in the national interest why is it so bad for students on rt this ,UKLabour
1881,2018-11-16 16:24:00+00:00,if theresa may s brexit deal is in the national interest why is it so bad for britain s workers ,UKLabour
1882,2018-11-15 20:31:00+00:00,we wont vote for a bad brexit deal because neither did you ,UKLabour
1883,2018-11-15 19:11:58+00:00,why is theresa mays brexit deal bad for britain here are just six reasons make sure people know the facts hit retweet ,UKLabour
1884,2018-11-15 12:34:53+00:00,it s time for a government that will fight for a brexit deal that brings our country together ,UKLabour
1885,2018-11-14 12:04:54+00:00,we respect the referendum result but we do not accept that this is a choice between s botched deal or no deal if this brexit deal doesn t meet our six tests and work for the whole country then we will vote against it ,UKLabour
1886,2018-11-13 17:45:10+00:00,labour win we just forced the tories to release crucial legal documents on the impact of their brexit deal this means mps can now have a more informed debate about the uk s future relationship with the eu after brexit ,UKLabour
1908,2018-11-08 14:34:51+00:00,it comes as no surprise that dominic raab is unfit to be brexit secretary when you take a look at his cv ,UKLabour
2000,2018-10-20 16:08:00+00:00,we set the tories six tests for brexit did they pass them nope they ve spent more time squabbling with each other than getting a good deal for our country take a look at this ,UKLabour
2008,2018-10-17 11:02:33+00:00,we respect the referendum result but nobody can respect the tories handling of brexit negotiations while the pm argues with her own party british jobs workers rights and environment standards are being put at risk ,UKLabour
2014,2018-10-15 14:14:46+00:00,we set the tories some tests for brexit but did they pass them take a look ,UKLabour
2040,2018-10-03 11:53:10+00:00,october  the tories limp into conference having been dubbed the most divided government ever boris johnson has called may s brexit plan deranged hammond says boris is living in fantasy world but are we any closer to a brexit deal nope ,UKLabour
2041,2018-10-03 11:42:15+00:00,july  theresa may s chequers summit is a catastrophe and divisions over brexit finally boil over with david davis and boris johnson resigning in quick succession brexit is mere months away and we re no closer to a deal ,UKLabour
2079,2018-09-30 14:03:02+00:00,just in case you missed it this is the guy who theresa may put in charge of brexit dominic raab pass it on ,UKLabour
2080,2018-09-30 13:55:00+00:00,liam fox s ideal brexit no more workers rights deregulate the economy and slash corporate taxes ,UKLabour
2101,2018-09-26 12:29:18+00:00, the tory brexiteers unite the politics of the s with the economics of the th century ,UKLabour
