date,text,user
2020-02-04 11:53:08+00:00,we should establish an assembly of members and trade unionists to look at how we can develop policy in a more democratic way all party members and every part of our movement should have input into labour party policy ,Keir_Starmer
2020-02-04 11:53:07+00:00,the selections for labour candidates needs to be more democratic and we should end nec impositions of candidates local party members should select their candidates for every election ,Keir_Starmer
2020-02-04 11:53:07+00:00,we need to become campaign innovators our greatest campaigning asset is our network of committed staff members and activists but in many other ways we have not run the campaigns needed to win elections ,Keir_Starmer
2020-02-04 11:53:07+00:00,we should provide better access for disabled members too many people are unable to participate in party activities as much as they would like ,Keir_Starmer
2020-02-04 11:53:07+00:00,we must recruit a truly representative set of candidates for future elections labour must be at the forefront of championing diversity and bringing people into politics who have not previously considered becoming involved ,Keir_Starmer
2020-02-04 11:53:06+00:00,today i am announcing my plans to reform and unite our party into a more open respectful creative and engaging movement thread ,Keir_Starmer
2020-02-04 09:13:13+00:00,johnson s decision to ban selected media from having access to civil service briefings damages democracy i have written to the cabinet secretary to ask him to investigate this matter ,Keir_Starmer
2020-02-03 21:54:22+00:00,deeply honoured to have received the support of my home clp to be leader of labour party thank you to everyone in holborn and st pancras for your support i couldn t do it without you ,Keir_Starmer
2020-02-03 18:56:19+00:00,these are the tactics of donald trump i would urge tory mps and members of the cabinet to call this behaviour out for what it is divisive and undemocratic ,Keir_Starmer
2020-02-03 14:43:52+00:00,thank you for hosting this afternoon s web chat i was particularly pleased to talk about the need to extend parental leave i think society should expect as much of new dads as it does of new mums ,Keir_Starmer
2020-02-03 09:50:07+00:00,another future is possible and it needs to start with a new economic model a model where those who can pay more do pay more where corporations pay their fair share and where we tackle tax avoidance ,Keir_Starmer
2020-02-02 15:54:53+00:00,shocking reports from streatham my thoughts are with everyone affected huge thanks to our emergency services for everything they do to keep us safe ,Keir_Starmer
2020-02-02 14:27:09+00:00,if we are to protect our public services we need to ensure they get the money they need ,Keir_Starmer
2020-02-02 08:30:21+00:00,to rebalance our economy it s right to ask those with the broadest shoulders the top of earners to pay more tax we cannot step back from our core principles or commitment to build a fairer economy and society ,Keir_Starmer
2020-02-01 21:25:09+00:00,today is the first day of and an important opportunity to educate and celebrate i will always support lgbt and inclusive education for all ,Keir_Starmer
2020-02-01 17:26:55+00:00,this is our time united we can change lives join our team and together we can win ,Keir_Starmer
2020-02-01 11:01:30+00:00,fantastic to be in bristol for the leadership hustings watch it live from am ,Keir_Starmer
2020-02-01 08:30:00+00:00,it is a huge honour to have the support of aneira thomas the first baby to be born in the nhs i will fight day in day out to defend our nhs from tory cuts and privatisation ,Keir_Starmer
2020-01-31 17:27:38+00:00,low wages poor housing poor public services are not the fault of people who come here they re political failure we have to make the case for the benefits of migration and for the benefits of free movement ,Keir_Starmer
2020-01-31 11:50:37+00:00,labour must summon the spirit of courage and radicalism to heal the divisions of brexit ,Keir_Starmer
2020-01-31 07:40:09+00:00,the debate over whether we are in or out of the eu is over but the debate over the kind of country we want to become has only just begun ,Keir_Starmer
2020-01-30 18:06:54+00:00,the way eu nationals have been treated over the last three years is shameful they are our neighbours friends and families the government should give all eu nationals living in the uk full voting rights in future elections ,Keir_Starmer
2020-01-30 18:05:21+00:00,busy day speaking with members and business owners from across wales brilliant to see what labour in power can achieve even under crushing tory austerity labour values can change lives mae dyfodol arall yn bosib ,Keir_Starmer
2020-01-30 12:17:10+00:00,fantastic start to my tour of wales with a visit to the flying start centre in bridgend ,Keir_Starmer
2020-01-30 11:02:51+00:00,the achievements in wales make it clear that another future is possible even with our hands tied by tory austerity we have seen what can happen when our values are put into action ,Keir_Starmer
2020-01-30 08:27:01+00:00,brilliant to visit accrington stanley fc wonderful club thank you for my shirt ,Keir_Starmer
2020-01-29 17:19:55+00:00,the uk is one of the most unequal countries in the developed world there is a pernicious postcode lottery that dictates people s wealth opportunity and life chances it s an economic injustice that the tories have simply failed to get to grips with ,Keir_Starmer
2020-01-29 15:32:44+00:00,this is yet another reminder of the failures of privatisation our railways need to be in public hands ,Keir_Starmer
2020-01-29 12:52:59+00:00,we need to fix our political system including replacing the lords with an elected chamber as leader i would require all new labour appointees to sign a declaration committing themselves to vote for the lords abolition at every opportunity ,Keir_Starmer
2020-01-29 10:58:54+00:00,privilege to speak to members in manchester together we can unite our movement take on johnson and win the next election ,Keir_Starmer
2020-01-29 08:50:47+00:00,we shouldn t rest until there is a just and peaceful two state solution ,Keir_Starmer
2020-01-29 08:50:46+00:00,trump s so called peace plan is a farce it is inconsistent with international law and human rights protections our government should unequivocally condemn it because it will cause even more suffering for the palestinian people who have already endured so much ,Keir_Starmer
2020-01-28 20:57:09+00:00,thanks ,Keir_Starmer
2020-01-28 19:52:24+00:00,great to have so many conversations with members and councillors in edinburgh today thank you for such a warm welcome ,Keir_Starmer
2020-01-28 19:16:48+00:00,brilliant to have the support of ,Keir_Starmer
2020-01-28 16:01:23+00:00,we need a new political settlement but it will take bold measures not short term fixes ,Keir_Starmer
2020-01-28 12:20:00+00:00,proud to have the support of we can only win when we stand shoulder to shoulder with our trade unions ,Keir_Starmer
2020-01-28 11:53:35+00:00,brilliant event in stratford last night speaking with and listening to members in the very hall keir hardie won his election ,Keir_Starmer
2020-01-28 10:01:35+00:00,solidarity with and it s time for royal mail to engage seriously get round the table and stop using draconian anti union laws to stifle legitimate concerns about their employment practices ,Keir_Starmer
2020-01-28 08:54:35+00:00,change is long overdue if elected leader i will kick off labour s own constitutional convention and build the case for a new settlement of the united kingdom s nations and regions my piece in the ,Keir_Starmer
2020-01-27 18:49:30+00:00,thank you for your support labour can only win the next election if it stands shoulder with our trade unions in defending british industry and taking the fight to the tories ,Keir_Starmer
2020-01-27 18:20:02+00:00,another future is possible but only with your support sign up here to join our campaign ,Keir_Starmer
2020-01-27 16:18:48+00:00,the status quo is not working we need a radical shake up of the political system to put power wealth and opportunity back into the hands of the people ,Keir_Starmer
2020-01-27 13:53:13+00:00,honoured to speak at unison s holocaust memorial day event this afternoon we must never ever stop fighting racism hatred and intolerance wherever we see it ,Keir_Starmer
2020-01-27 12:27:29+00:00,i would take personal responsibility for tackling antisemitism in the labour party my article in ,Keir_Starmer
2020-01-27 09:39:29+00:00,this is a disgrace public services should be in public hands not making profits for shareholders ,Keir_Starmer
2020-01-27 07:29:25+00:00,we need to end the monopoly of power in westminster and put it back in the hands of people ,Keir_Starmer
2020-01-27 07:05:52+00:00,on holocaust remembrance day it is our duty to remember and learn i would like to offer my gratitude to the amazing survivors who show tremendous bravery in reliving their trauma to share their stories the defeat of antisemitism will not be easy but together we can prevail ,Keir_Starmer
2020-01-25 20:07:17+00:00,words cannot express our thanks for everything our incredible nhs are doing i hope to be able to return to the leadership campaign on monday ,Keir_Starmer
2020-01-25 20:07:16+00:00,heartfelt thanks to everyone in the labour party especially the other leadership candidates and to everyone beyond the labour party for the support and kindness you have extended to my family and me in what has been and sadly will continue to be a very difficult time ,Keir_Starmer
2020-01-22 21:06:28+00:00,thank you hendon clp ,Keir_Starmer
